Pengiriman tidak sampai rekening tujuan tapi uang tidak bisa di refund mohon penjelasannya	negative
Aplikasi asu jembot	negative
Giliran isi saldo doang cepet. Sekali nya tarik dana. Ga nyampe nyampe tuh duit gue. Di chat ga bales. Tlp sibuk semua operatornya.	negative
👍👍👍👍👍👍👍	positive
Ini kenapa saya baru instal terus uninstall lagi di buka ga bisa bisa yaa payah banget	negative
Saya sudah berkali2 daftar buat akun dan masuk akun tapi nggak masuk ke aplikasinya. Tolong perbaiki ada kesalahan dengan aplikasi	negative
Maaf saya kasih bintang satu dulu karena saya belum instal,saya mau nanya dulu kalau mau transfer melalui flip ini emang harus punya sms banking dan internet banking dulu gitu yaj,emang ngga bisa langsung transfer melalui flip ini yah,mohon infonya saya belum faham	neutral
Kasih bintang 1 dulu ya, nanti kalau udah coba saya kasih bintang 5	neutral
Aplikasi sy tau dr tiktok . sy coba .. Transfer k bank lain 50.000 memang g ada biaya.. Tp disuruh transfer kode unik 50.905 sama aj biaya hampir 1.000. Dan yg aneh na laporan sdh berhasil ditransfer tp dr pihak penerima blom masuk uang nya. Admin d tanyai g bs jawab. Sampai skrg uang sy lom baik sebesar 50.000. Jd maaf sy g kasih bintang krn sangat mengecewakan. .mending transfer yg kena biaya tapi pasti masuk... Sekian kapok...pak FLIP...	negative
saya merasa kecewa dengan pihak flip karena traksaksi saya belum berhasil padahal saya sudah mengupload bukti transfer tapi masih belum diproses dan selalu meminta bukti transfer padahal saya sudah mengirimkan bukti transfer nya berkali kali	negative
Ga seru.. kita mau transfer, hrs punya saldo flip Kirain bs lwt atm/rek kita Sama aja dong saya hrs kluar isi saldo flip	negative
Saya barusan instal tapi pas mau buka aplikasinya setiap di klik balik lagi balik lagi,bantu dong min	negative
Kagak jolas	negative
app flip saya kok ga ada menu top up/deposit ya? padahal sudah verifikasi 😭😭😭😭	negative
Sayang sekali belum menjangkau seluruh pulau Indonesia.	negative
Baru dwnd udh minta di perbaharui - mengecewakan sekali gk saya kasi bintag deh maaf	negative
ini gimana mau verifikasi kalo pop up nya menghalangi page verifikasinya?	negative
Tolong di proses tadi aku tranfer uang lama bgt ...nyesel aku pake apk ini Penipu Bajigan Penipu Penipu Penipu Bajingan Aplikasi penipu	negative
Susah di update.. aplikasinya rusak. Download ngak bisa mentok di 64% aja.	negative
"coba"" transfer 10rb dlu ke rek bca sy yg lain. awal transfer ke flip 10.096 trs tau"" kepotong adm 6.500 karna transfer ke pt flip, pengiriman dana juga lama sekali. mau ga mau jdi minta refund, itupun gagal berkali"". sampe hrs ngmg ulang"" krna cs nya sangat tidak solutif. pdhl sy udh lampirkan semua yg dibutuhkan sejak awal agar niatnya tidak perlu nanya"" lagi cs ny. total 2 hari baru bisa di bantu refund dana. kapok nyobain flip. sy rsa flip cm memanfaatkan uang dri biaya adm nya itu."	negative
Proses nya sangat trllu memakan wktu. Tdk ekonomis dlm segi wktu	negative
Aplikasi penipuan nih Bilangnya gak ada biaya administrasi ternyata pakai kode unik itu sama aja biaya coy Refund ada kena potongan Rp. 7.500 No rekomendasi Jangan mau download aplikasi ini	negative
Lama masuknya jgn percaya aplikasi ini gak amanah	negative
"Uang ku 300rb dr tgl 5 Oktober blm jg di refund. Gara"" trf ga pakai kode unik. Alasan nya dana gagal dan transaksi tdk di temukan. Pdhal saldo udh berkurang. Dan udh di kirim jg bukti trf nya. Tetap aja di tolak ga bisa di refund. Payah!"	negative
Udah cb transfer kok gk ad keterang udah terkirim ap blm. Cb dicek emang blm masuk. Kayak apa caranya	negative
Udah verifikasi semua 2 minggu sebelumnya. Pas coba transfer ga bisa, disuruh upload bukti transfer, aku upload lah ss tranfernya. Pas cek lagi, tetap disuruh upload lagi. Nunggu 2 hari setelah itu sampai dibatalin otomatis. Fix auto uninstal. Ga bisa dipake dan prosesnya lama. Kan kalo kita mau tranfer nyari yang cepat.	negative
yang mau gabung aplikasi yreload ayokk siapa dm aja di ig @sherly_noegroho pendafataran gratisssss	neutral
Lupa masukkan kode uang gak bisa kembali, sangat kecewa	negative
Alhamdulillah saya download, dan cuma untuk memberikan bintang 1 dan ulasan saya. Ulasan saya sih bukan krn habis memakai tp begini : Yg pny ini apk siapa,? Mau tny apa bnr ini apk yg bisa membuat tf beda bank itu gratis? Sebelum membuat apk dan mempunyai ide seperti gitu apakah kalian mikir gak biaya yg 6,5k dibebankan itu merupakan fee base income (FBI)/keuntungan sebuah bank tsb? Klo misal apk kyk gini byk trs bank dapat FBI/keuntungannya dr mana? Kasihan tau.	negative
Tarik saldo aja lama bener masuknya..... Sampai skrg belum masuk juga. Di suruh nunggu sampai jam akhir operasional. Gimana kalo org butuh cepet duitnya.... Kapok	negative
Blm bisa login koq Ppadahal password dan email udh benar. Tp di bilang salah.. Gimana ini	negative
Susah amat daftarnya... KTP saya memang buram.. Tapi kalo verifikasi fotocopy apa masalahnya??? Toh jelas datanya... Kalo saya bohong cek aja no NIK nya!!! Terus yg trf juga dari uang saya.. bukan dari FLIP ... Blo'on amat	negative
Awal nya dapet rekomendasi dari temen kata nya ga ada biaya adm dan bagus tapi pas saya cuma untuk transfer malah ga masuk masuk sampai sekarang, malah suruh unggah bukti transfer haduuuh ribet, bagus nya tranfer baru sedikit nominal nya karna takut ga bisa dan hasil nya ternyata mang ga bisa masuk masuk ke rekening yg kita tuju, alhasil langsung copot nih aplikasi, payaaaah	negative
Tadi saya sudah rate bintang 5 sekarang bintang 1 karena kecewa dengan sistem flip sekarang lama prosesnya. Mending saya pakai OY! Lebih cepat, transfer bisa di atas 20jt dan layanan 24 jam	negative
pelayanan yg sangat buruk, slow respon, pengiriman yg memakan waktu 10 menit/1 jam, aplikasi sangat rumit, apabila anda transfer dr pihak ketiga ( bri link, bni, or sjenisnya) dan terjadi kesalahan, dan anda ingin meminta dana refund, anda tidak bisa bebas refund kemana saja, dana refund anda bisa di kembalikan ke penyetor dana awal atau hnya ke rek anda sendiri, tidak bisa ke rekening lainnya	negative
Bisakah Transfer Lebih Cepat..	negative
Ko ga bisa di dowlod ya...udah 2 hari 2 malem masih muter2 trus padahal kuota banyak sinyal 4G	negative
Saya tidak jadi menggunakan. Malah tambah ribet.	negative
Nggak guna	negative
Kok gk ada kode verivikasinya masuk yah	negative
Aplikasi ribet anjing .balikin uang saya	negative
Akun flip saya tidak bisa masuk ada keterangan pasword atau email salah, padahal di menu daftarnya email ini udah terdaftar	negative
Harap hati2 dgn aplikasi ini,ak hampir aja kena tipu,pertama transaksi bisa,selang seminggu mau transaksi lg udah gak bisa,trus di aplikasi nya di suruh hub ig nya,dsitu di bilang untuk verifikasi harus ngasih data ktp,atm,dan no rek,serta no hp,agak maksa lagi...	negative
Untuk proses refund susah sekali, laporan dan pengajuan berkali kali tapi tetep tidak bisa. Selalu balesannya transaksi tidak ditemukan. Aplikasi yang nyusahin kalau seperti ini	negative
Agak lama depositnya masuk	negative
aplikasi jelek proses nya setahun ngk kelar2 nyesel udah tf ke rekening aplikasi ini	negative
Awalnya transaksi cepat proses instan ga smpe 2 menit masuk ke rek tujuan, lama2 bisa 2 hari. Di chtt slow respon di wa ga dibls di DM jg sprti itu. Klo di jawab ya jawabannya sama semua kadang bilang sibuk trs pengecekan sampai 2-3hari. Menurut dia uang kita sedikit 850.000 kita di kasih kesabarn terus padahal kita kan enak bisa trnsfr beda bank gratis biaya. Ya mending gausah lg deh kirim pakek flip gaada untungnya. Gpp kena biaya 6500 dripd telat sampai 3 hari. Uang sy smpai skrg ga masuk	negative
Parah banget si duit udh ketarik tapi ga masuk ke atm tujuan.	negative
"Gila transferan kaga masuk"", malah ada pemberitahuan transaksi tidak ditemukan, udah kirim bukti transfer masih aja ngga ada tanggapan, call center ngga ada yang respon, chat via aplikasi apalagi 😤"	negative
Aplikasi apa baru juga mau daftar , masa nomer tlp udh terdaftar	negative
Mahal anjirt	negative
Saya pikir bisa isi saldo.. dan saya bisa sesuka hati kami mau di trasfer atau beli pulsa .. ini mah.. ini aplikasi suruh orang trasfer ke flip pergi ke bank.. lalu flip transfer ke bank yang di tuju.. ginian tambah repot..!! Anda kan punya anggaran dan buat akun pengguna pakai poto ktp.. kenapa gk buatkan akun saldo untuk pengguna.. gua unistal ni app gk ada gunanya aplikasi ini tambah repot saja..	negative
Aplikasinya bagus sangat membantu, cuma pelayanannya bener2 kurang banget! Ada masalah kok bukannya dibantu tangani tapi justru disuruh baca artikel, CSnya Gimana ????	negative
RESPON LAMBAT GAJADI TF	negative
Uang sy nyangkut 4.7jt, cs no respon	negative
Ini gimana cara nya sih...masa gue mau trf ke rekening bca..dri atm mandiri..yg sama sama punya gue..eh kenapa harus lewat atm laen dulu...dan trus harus ke mesin atm dan melalui m baking...ya ngapain juga pke aplikasi ginian..klw memang harus k atm. Mending di di mesin atm langsung..transper nya...aduh ga ke maksud aplikasi ini .	negative
Knpa kok klok tranfer lama sekali mohon kpd flip tolonglah🙏	negative
Aplikasi anjing	negative
Bank BTN gak ada	negative
ini katanya cepat...menggunakan flip..tapi keyantaan nya lambat...saya kirim.uang orang soalnya 4juta nih...respon telpon susah dihubungi,,,via chat lambat jawaban nya	negative
Uangku ketahan di flip 😭😭 padahal lagi urgent ditelfon cs selalu alasan sibuk	negative
susah amat mau masuk pake akun FB g,bisa pake email g,bisa ini sistem nya gi mana si	negative
Tidak realtime, Yth Management flip buatlah realtime. Bayar juga tidak apa2 tapi jangan mahal2 max 3000/trx ke semua bank. Buat juga bukti print ke printer bluetooth 32mm	negative
Aplikasi apaan nih? Dari jam 15.00 saya transfer sampai jm 19.30 belum berhasil. Katanya flip tidak menemukan transaksi mu. Tidak menemukan mutasi atau apalah itu. Saya cek rekening saya malah berkurang/hilang 14.392 dan uang yg ditransfer malah belum kepotong. Gimana sih?? Admin ini gimana aplikasi nya kenapa ??	negative
Transfer ga bisa2 ga kebaca terus, dah gitu lama lagi pengecekannya....	negative
Penipuan guys.... Saya sudah terdaftar dan melakukan transaksi, setelah saya transfer saya tidak bisa konfirmasi,, alhasil dana yg saya transfer hangus.. contactnya syaa hubungi tidak bisa email tidak di balas...	negative
TRANSFER LAMA BANGET	negative
Saya sangat kecewa dengan aplikasi ini,saya transfer tapi gak terkirim uangnya.dan refund nya bertele tele.	negative
Jelek	negative
Tinggal install jenius jelas terpercaya	negative
mau ngisi saldo gak bisa gak ada menunya isi saldo	negative
Saya tidak menemukan buat nambah saldo gimana	negative
Aplikasi tai . Gue pengguna baru ibikin kecewa, gue transfer mah cepet eh pas diproses lama . Gue buat dagang pulsa. Jadi kecewa.	negative
Anehh gk bisa log in.	negative
Saya kesulitan verifikasi Akun, masukkan npmor KTP hanya muter2 ga bisa sukses	negative
lama banget transaksi nya,,ga cocok buat jasa transfer uang,,gue ulangi ya GA COCOK BUAT TRANSFER UANG,,,1transaksi aja sampe 20 menit,,,ngasih tau aja gue mah,,biar ga kesel kayak gue	negative
Lama banget pengecekan nya....gimana sih katanya gratis tapi sama aja saya tf dari mbanking ke flip ada biaya admin lagi 6500 sama aja mending gk usah download nyesel saya	negative
Saya kirim 200 rb ko harus ada verivikasi akun mulu sih ..?? Trus ada keterangn pengiriman lebih dr 500 rb.. jelas2 saya mau kirimnya 200 rb.. gmna plif ini	negative
Jangan unduh aplikasi ini ! Apa an saya sudah transfer uang ke flip. Dan bukti nyaa. Malah dibatalkan!!. Padahal uang saya udah saya kirim di FLIP. Harus tanggung Jawab !!!	negative
Mahalll broooo harga agen apanya.. wkkw	negative
Refund lama , kirim uang lama, CS nya gak bales pertanyaan. jadi males gunain ni aplikasi	negative
Aku kira mirip e banking. Teryata harus ke atm untik transfer.	negative
Isi saldo gmna? fiturnya kok gak ada,,	negative
Ga bisa top up gak simpel kaya dana... Jangan download abisin Kuota aja	negative
Untuk yang butuh pelayanan 24jam.. Ampun.. Jangan pakai layanan ini.. Auto uninstall.. Pengalaman pertama yang menyesakkan, Tak ada pemberitahuan klo tranfer via EDC, harus upload bukti tranfer di halaman tranfer. konfirmasi button untuk upload baru muncul klo Pemeriksa gagal.. Kami tranfer sblm jam 20:00WIB.. Langsung konfirmasi lewat menu Aja pemeriksaan lama, kita komplain dibilang konfirmasi nya lambat.. Kita komplainnya di luar jam kerja tak ada respon... Pokoknya percuma n Repot...	negative
Meski mura Masi ribet saya tf. Gak masuk semoga kedepannya lebih canggih lagi ...	negative
Apasi gak jelas bgt mau daftar kode verifkasi salah mulu	negative
Tolong perbaiki pada menu penarikan, ngebug tidak bisa di buka. Saya mau tarik dana saya tidak bisa, ngeblank putih pada menu dan keluar aplikasi sendiri.	negative
Kirim uang resi sudah terbit tapi uang blm masuk ke rekening penerima	negative
Untuk via bank sumut gak ada	negative
euhh kesel banget saya, saat mengapload poto ktp buat verifikasi akun.. ini aplikasi keluar mulu saat setelah poto selfi mau diunggah!!!!!!!!!!!!!!!!!!!!!!!	negative
Kak.. ko ga bisa d download trs??	negative
Kenapa sih tidak bisa isi saldo yang ada hanya tarik saldo	negative
Daftar Bank tidak lengkap.Uninstall.!	negative
Bahaya aplikasi ini.kalo seseorang sudah tau no rek kita dan sudah tau no ktp kita maka uang bisa di transfer begitu saja dong.	negative
Kontol	negative
Ini apk ilegal, ini apk pencolongan data nasabah	negative
Mau isi saldo flipnya tapi gaada menu untuk isi saldonya, gmna saya mau isi saldonya hmm	negative
Aplikasi zonkkkk kirim sekali berhasil, baru mau kirim lagi zonkkkk lama bener ga masuk, gag bisa buat bisnis ini, ok kita uninstall	negative
Pelayanan buruk, susah buat refund transaksi gagal, alhasil malah akun di bekukan 👍	negative
Saya sudah pakai pasword yang benar..tapi tidak bisa log in. Sampai saya reset pasword tetep gk bisa log in?????	negative
Aplikasi GK jelas, GK bs top up dana	negative
Min kenapa kali ini flip buat saya khawatir ya. Saya melakukan transfer antar bank dgn jumlah yang lumayan besar, sudah saya transfer ke rekening flip tapi waktu kembali masuk ke aplikasi flip kok tidak ada menu untuk unggah bukti transfer ya dan status transaksi masih dengan keterangan diminta unggah bukti transfer. Sudah chat admin via chat, email belum dibalas smp skrg, ditelp nomor selalu sibuk. Duuuhh gimana ini...padahal selama 1 tahun pakai lancar lancar saja.	negative
Kurang baik	negative
Tidak diberikan solusi jika salah kirim rekening!	negative
Susah masuknya	negative
engga emua bank terdaftar ya .mohon di upgrade lg bank nya. saya mau Tf ke Bank Btn syariah	negative
"Saya turunkan bintang karena pulsa saya blm juga masuk, sdh dial manual dengan nomor yang sdh di berikan tp ""ADN TIDAK TERDAFTAR"" Saya refound bertele tele"	negative
Ketika kita mau transaksi dan kepentingan dengan usaha Trsnfer kebank mana kita bisa menghemat wsktu tanpa terlebih hrmat biaya sangat efisien	negative
Daftar akunnya susah amat . Padahal kode verifikasi sudah benar.	negative
Bohong semua nya tu	negative
maaf ko aku coba transfer. lama banget ya.. ss saya transfer. saya mnt bantuan ke live chat. kembali besok aduuhh gi mnh si. pengurus nya kok ga 24jam.. ini si bisa bikin khawatir..	negative
App pembohong uang saya 30.000 rb lenyap sengaja saya coba transfer dana kecil. Ee no respon cs bilang suruh upload bukti transfer sdh berkali-kali saya upload bukti transfer mungkin sdh 3x. Malah ga d proses. Bkn mslah dana yg cm sgitu tp kepercayaan saya langsung lenyap.. By langsung unintal... By by flip...	negative
Ribet	negative
"Izin bertanya Admin. Kenapa harus verifikasi menggunakan foto KTP, foto wajah dan wajah sambil megang KTP, Kalo seperti ini, data kami bisa disalahgunakan, ""Pinjaman online contohnya"" Buka rekening di bank aja gak perlu yg seperti ini. Mohon di jawab, Terimakasih.."	negative
App anying.. trf dari pagi belum selesai jg. Mksdnya apa di tanya terus konfirnasi..	negative
Cara cek saldo flip gimna,kmaren sy cba isi 150 rb,ngak di pake mau beli pulsa di flip kok jadi kosong saldonya	negative
Kalau pemilik bank tujuan tf kita gk punya apk flip dan email, apa bisa melakukan transaksi?	negative
Duluuuu banget pernah download aplikasi ini, lom pernah nyobain aplikasinya karena loading berjam jam akhirnya ku hapus. Hari ini aku coba download lg ternyata msh sama loading terusss jd uninstal lg aja....	negative
Kenapa setiap upload identitas selalu keluar sendiri?	negative
Buruk sekali	negative
Kukira 24 jam bisa transaksi nya, ternyata ngga. Kecewa sih pulsa habis tengah malam, pas di isi bilangnya tunggu sampai jam 07 lagi, udah transfer juga. Tau gitu beri pemberitahuanan ke. Yasudahlah.	negative
Kalo mw isi saldo flip,bisa via alfa ato indo gk..??	negative
Cara isi saldonya gimana sih kok gak ada menunya	negative
Aplikasi ngga jelas kbnyakn verifikasi .....	negative
Pny ku g ada tulisan top up saldo	negative
Tdk bisa buka akun	negative
Kalau sudah ada bank mega, Bank bukopin, Bank Btn baru saya instal.👍	negative
Gak ada token, pulsa , gak bisa transfer dari BRI lagi	negative
Aplikasi setelah di berpharui agak lemot	negative
Tidak bisa verifikasi akun. Berulang kali di coba terus begitu. Lama banget.	negative
Applikasi pengiriman uang yg gak menjadi solusi. Kirain ngirim langaung terkirim harus di cek lgy, ribet. Mau refund di bilangvuang belum masuk bla bla lah... jelas bukti transfer ada...	negative
Habis update malah force closed terus kenapa yaa? Bintangnya akan diganti kalau udah ga error	negative
Kemarin saya transfer ke rek atas nama Fliptech lentera inspirasi pertiwi untuk di tetuskan ke no rek tujuan saya, tapi saya kurang memasukkan nominal angka, dan saya refund dengan no rek atas nama Fliptech lentera inspirasi pertiwi, tapi nama tersebut tidak valid dan tidak terdeteksi, alhasil uang saya 150.000 hilang, padahal sebelumnya transaksi ke nama Fliptech berhasil. Sungguh kecewa😭😭😭	negative
Tak bisa transfer dari BRI	negative
"Knapa verifikasi akun saya selalu gagal saat mngunggah foto ktp, & flip keluar sendiri, muncul kalimat ""flip tidak menanggapi"""	negative
Gak ngerti	negative
Verifikasi wajah gagal mulu sampe cape gw,kerjaan terbengkalai, yakali foto 2013 sama 2020 harus sama persis, apa harus ganti ktp dulu dgn foto baru? Yakali demi flip gw bikin lagi ktp yg ribetnya minta ampun, mendingan hapus lagi apk ini dong.	negative
Saya beli token 50.000 tgl 4 sep 2020 pukul19.29 status msh proses hingga 5 sep 2020 pukul 08.57..saya audah hubungi chat..sudah 3 jam blm ada balasan	negative
Di proses nya terlalu lama. Tidak rekomended	negative
Saya anak sekolah uang penghabisan terus ada tunggakan yg saya bayar ini tadi malah gagal transaksi di flip padahal udah transfer😭 yaallah , bisa dimarahin org sy harini karna flip aja lambat, proses refund lama bgt lg	negative
Apakah ini sangat membantu...???? Takutnya kami kena tipu	negative
Belum mencoba baru mau mulai maklum sibuk nganggur	neutral
Ga bisa dibuka dan selalu nge hang	negative
Saya sudah instal dan bisa transfer dibawah 500,000, sudah coba verifikasi akun beberap Kali tapi tidak bisa. Mohon dibantu	negative
Syarat untuk transfer uang tidak mudah dan sangat berat bagi untuk mencoba buka usaha perorangan, aplikasi lain mah bebas, walaupun kena biaya 2.500 gak masalah bagi usaha pemula. Saran saja sih, buat apa harus pakai siup, npwp dll, yg penting kan aplikasi dipakai, masak buka usaha jasa transfer uang syaratnya lebih berat daripada pinjam uang. ktp dan foto saya rasa sudah Cukup.	negative
kalau mbanking gak aktif ama sms banking gak aktif. apa bisa lewat transfet dari sini	negative
"Awalnya sih bagus ya, tapi pelayanannya jelek bnget pas terakhir saya pake aplikasi ini, saya sudah tf ke flip lewat m-banking dengan status berhasil dan menggunakan kode unik. Udah lama proses dibilang ngga masuk karna datanya ngga sesuai dan ngga ada uang yang masuk ke flip, udah jelas"" saya kirim bukti pengiriman dengan status berhasil, dan uang di saldo CIMB NIAGA saya sudah berkurang. KECEWA BANGET SAYA !!!"	negative
Aplikasi anjin....g udah dua minggu kontak cs nya cmn diajak muter muter aja ....udah ngemis mengemis untuk diverikasi g diverikasi ........bangsattttttt....kecewa berat	negative
Filp ga jelas berkali2 sy transfer sesama Bank ga bs ke bank lain hg ga bisa, percuma sy download ga jelas bgt.mending sy buang nih aplikasi	negative
buat tranfer sangat lama..tdk rekomended	negative
Saran saya jangan sesekali mencoba TF dengan flip dalam jumlah banyak. Karma saya sudah dj kecewakan. Proses lama. Dan refund dana kembali juga lama. CS nya juga tidak stanby. Berhati2lah.	negative
flip, mohon segera diproses transaksi ku berhasil kok notif dari flip dana gagal masuk sih. padahal sudah jelas aku unggah bukti m.baking. mohon ditanggapi segera	negative
Bukan nya mempermudah malah makin ribet😭	negative
Not rekomen, transfer uang membutuhkan waktu yang sangat lama, padhaal kebutuhan urgent. 15 menit belum juga selesai	negative
kecewa. quota kepotong tapi aplikasinya gak dapat saya gunakan.	negative
Saya kecewa saldo saya ditarik nominal nya tapi transaksi belum ada,disuruh kirim bukti transfer yg mana bukti transfer mau dikirimi.kata nya sudah ditransfer tapi nominal tidak masuk dan bukti pun tak ada.	negative
Ga bisa di buka sama sakali nyesel goe download	negative
"Maaf admin punya saya ada masalah Setelah saya tf dari atm pribadi saya ke flip, kemudian saya kembali ke aplikasi flip tiba2 aplikasi restart mulai awal, saya masuk awal sudah gak bisa, padahal saya mau tf sebesar 111.000, tapi peringatan dari flip ""transaksi melebihi limit"" harus verivikasi akun Bagaimana min? Saya sudah tf ke aplikasi flip, apa uang saya gk bisa kembali? Saya tf ke flip sebesar = 111.052 52 kode uniknya"	negative
saya sudah instal aplikasi ini... tapi masih bingung transfer uang itu dari mana sumbernya..	negative
Kok lemot sih, habis transaksi dah bisa login lgi?	negative
Gak bisa buka nyesel dh dowlood	negative
Parrraaahhhh dahh ini aplikasi 😑	negative
gua mau beli pulsa udah transfer pas waktu konfirmasi pembayaran malah loading mulu, emang niat diginiin biar untung gede ya ? nyesel gua download nih aplikasi	negative
Aplikasi lemot..beli pulsa kok lama banget..	negative
Mahal transaksi pulsa nya di bandingkan dengan saingan yang lama untuk transfer bank sudah terbiasa pakai aplikasi DANA walau ada batasan 10x perbulan tapi itu sudah lebih dari cukup...	negative
Lama transfernya bikin riskan	negative
Saya tidak ada muncul menu isi saldo flipnya gimana ni kak	negative
Aku transfer ke BRI pakai flip dari jam 10 tadi pagi sekarang jam setengah enam sore laporan di flip transaksi berhasil tapi gak masuk di rekening tujuan padahal nomor rekening dan nama rekening sudah bener.	negative
Gimana sih verifikasi akun flip padahal ktp dan foto selfi sudah benar udah 10 kali ku coba gagal terus yang bener dong aplikasinya	negative
tambahin lagi dong tranfer ke bank bri syariah	negative
Penipu setiap ligin harus tambah no tlfn aplikasi penipu	negative
Aplikasi yg sangat buruk untuk verivikasi akun aja susah amat di minta semua dokumen surat nikah ijazah KTP dll yg tertera foto...	negative
Sudah memasukkan kode OTP tapi masih saja dibilang salah memasukkan kode	negative
Awalnya bagus.. tapi akhirnya gak lagi pake aplikasi ini, krn saldo flip yg aku transfer via M-Banking dengan status berhasil, smpe detik ini saldo nya gak nambah. Untung ajah yg di transfer jumlah nya kecil, krn memang feelingnya ud gak bagus. Chatting ke bagian pengaduan, katanya gak masuk. Padahal screenshot M-Banking jelas banget. Yg lebih parah lagi, mau Login ke Flip udah gak bisa. padahal user id dan password nya memang sudah disimpan spya bisa langsung otomatis. PARAH !!!!	negative
Kenapa saya kirim bukti transfernya ke flip selalu gagal??bahkan tidak di ACC...sorry saya uninstal aplikasi ini...baru pertama nyoba dalam keadaan darurat malah kaya gini... mengecewakan	negative
Setiap mau masuk Pasword salah terus. sudah mengikuti pentunjuk dari Flip tetap gak bisa masuk , Payah . . . . .	negative
Ribet sih menurut saya . Ga 24 jam oprasional nya . Disaat kita harus butuh tf di jam malem begini konfirmasi nya mesti nunggu jam oprasional nya , pagi jam 7 🤦‍♀️ .	negative
Setelah sy instal sy bingung mau tf ga bisa bisa eh ternyata uangnya ga da akhirnya sy isi dulu ke ATM buat ngisi flipp ya abis bensin 10 RB loh ko bikin ribet knpa ga wktu di ATM aku langsung tf ke rek tujuan aku mau tf yah anjing bangsat babi ga guna	negative
Harus update tapi gagal terus	negative
sy daftr tp proses verifikasinya lama dan ga berhaail	negative
tidak menerima kode verifikasi	negative
Ribet banget muter2 nggak jelas	negative
Gimana cara isi saldonya ? Cacat	negative
Ngga recomended kalo pas urgent. Dana sering nyangkut/pending terutama dalam jumlah besar. Hati hati	negative
MAAF SAYA UNINSTAL KARENA TIDAK ADA BANK TUJUAN SAYA BANK OCBC NISP TOLONG DITAMBAH JENIS BANK NYA TERIMAKASIH. SEMOGA PERMINTAAN SAYA SECEPAT NYA DI PROSES	negative
Hei admin tolong jelasin ya, saya baru download aplikasi ini dan saya buka aplikasinya tapi kok aplikasinya gak jalan? Muncul tulisan harus perbarui aplikasi ini. Eh aplikasi gak jelas, saya baru download hari ini dan belum punya akun malah disuruh update.	negative
Kabupaten tempat lahir saya tidak ada dalam data base flip, gmn donk?	negative
Gimana sih previkasi wajah sama ktp ko gagal terus❔❔❔ apakah cuma gara2 di ktp kpala nya botak, sekarang agak gondrong... Padahal itu sudah sesuai.... Parah😡😡😡😡😡😡😡😡	negative
Wah flip dapat membuat kita mentrasfer uang untuk bank yang berbeda	negative
Buruk dan menyulitkan, jangan diinstal, proses transaksinya panjang	negative
WAKTU PENANGANAN MASALAH YANG LAMA DAN TIDAK MENYELESAIKAN MASALAH! KECEWA DENGAN PELAYANANNYA	negative
Tranfer pertama dan kedua lancar, transfer ketiga malah gangguan, sudah chat tidak ada tanggapan, cuma butuh bukti transfer karena ditunggu segera, eh malah ga jelas . sangat menjengkelkan	negative
Masih untung ksh bintang satu.verifikasi akun flix gagal alasan wajah dngn KTP tidak cocok..woiiii aku pakek untuk akun premium di app dana dan kredivo pakai KTP sama bisa.uninstal aja. Jika ada kendala hubungi..... Saya nggak akan menghubungi Krn nggak butuh.	negative
Kenapa saya gak bisa transfer belanja online sih	negative
Suruh perbarui mulu ribet lah jadi keluar masuk akun	negative
Aplikasi buruk	negative
Aplikasi bangsat penipu	negative
Proses refund sangat lama baru pertama menggunakan flip udah bikin kecewa	negative
Kok kirimnya lama banget ya. Hubungi cs juga gak direspon	negative
"Instan penipu... Bukan 10 menit untuk transfer tapi lama nya minta ampun..belajar lagi kalian dengan ""toko sebelah""."	negative
Disuruh update, tapi pas update malah muter2 terus. Di uninstall, tapi pas install ulang tetep muter2. Padahal jaringan full. Quota banyak.	negative
Saya sangat kecewa dengan Flip , semalam saya beli pulsa dengan ID transaksi DPT12292059 sejumlah Rp 79.700 di bawah pukul 20.00 WIB karena katanya ada gangguan di BNI ada notifikasi proses lebih lama, karena lamanya sampai setelah lewat jam operasional ada notifikasi meleei jam operasional akan diproses bsok. Karena saya butuh cepat, maka saya isi ulang pulsa lagi di aplikasi lain yang lebih cepat, bagus dan terpecaya dan saya ingin refund dari flip tetapi flip menolak karena bukti transaksi su	negative
Mau verifikasi susah banget min,gak ada kejelasan apa-apa,ditungguin berjam-jam gak ada apa-apa..hufdd	negative
Belum bisa isi saldo lewat Alfamart, belum bisa pakek belanja di Alfamart/Indomaret	negative
Ga cocok buat shopers...👎 mau transfer aja mesti nunggu 10mnt. Stlh 10mnt bukti transfer ga jg keluar, mau batalin transaksi ga bs. Bikin aplikasi buat mempermudah, bkn mempersulit...	negative
Flip sekarang pengiriman lama, bisa memakan waktu 20 menit. Mending pake dana, langsung kirim,langsung nyampe.	negative
Sayang nya tidak bisa di buka	negative
Makin kesini makin parah lalodnymasa kita udah nunggu 10 menit blm jg selesai pengecekan udah unggah bukti tf masih ajaa lalod	negative
CS lambat responnya. Tarik dana belum masuk juga. Di email belum ada balas. Di chat gak ada yg respon. Padahal udah isi saldo buat tarik dana.	negative
selalu minta update.. memory g kuat. snii beliin hp baru	negative
"Setelah update ketika mau masuk aplikasi nya kok selalu tidak bisa dan ada tulisan ""aplikasi gangguan"". Tolong segera diperbaiki, sudah dari tadi pagi begini."	negative
